,solution_id,random_index,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,teff_val,lum_val,class
92965,1635721458409799680,92965,5254127471441946880,160.3496335206037,-60.91837557060156,16.690147,17.268063,15.8567505,1.4113121,0.5779152,0.8333969,4499.0,,K
92967,1635721458409799680,92967,962242553147510912,95.57105854072897,44.55318871708623,17.012777,17.73357,16.15675,1.5768204,0.7207928,0.8560276,4397.0,,K
92972,1635721458409799680,92972,4044127943059955072,270.38542955813296,-30.92918108845417,12.15083,13.519181,11.0153,2.5038815,1.368351,1.1355305,3745.3167,,K
92992,1635721458409799680,92992,5522649823169245568,127.32397919784262,-45.59577671232015,16.466805,17.038494,15.735824,1.3026705,0.5716896,0.7309809,4962.08,0.45234764,K
92997,1635721458409799680,92997,5754238239327525632,130.56693511614168,-7.252025876841803,15.233577,15.521954,14.782382,0.7395716,0.2883768,0.45119476,6250.0,1.612642,F
93010,1635721458409799680,93010,1336571492982231680,259.95133818220654,35.31663937596907,16.946743,17.538015,16.22808,1.3099346,0.59127235,0.71866226,5002.5,0.23108865,K
93011,1635721458409799680,93011,4619467060355813248,53.45175230157066,-80.67937215264683,14.450794,14.773994,13.968681,0.8053131,0.32320023,0.48211288,5857.0,1.8178662,G
93020,1635721458409799680,93020,5519538892454063360,121.22322848783534,-46.4599609284227,14.312293,14.678868,13.785212,0.89365673,0.36657524,0.5270815,5601.0,1.5640719,G
93024,1635721458409799680,93024,223816522529057664,57.29376462376724,38.66760542277114,17.034424,17.604748,16.316963,1.2877846,0.57032394,0.71746063,4900.3896,,K
93052,1635721458409799680,93052,5657277084878498176,148.89150500233384,-27.170795622787082,16.96609,17.828161,16.048424,1.7797375,0.862072,0.9176655,4288.1533,0.07943744,K
93063,1635721458409799680,93063,4077743247678706688,277.82110810738453,-23.59587004455705,16.735615,17.638208,15.780184,1.8580246,0.9025936,0.955431,3999.6667,,K
93073,1635721458409799680,93073,4148445929813338368,268.8547840966069,-14.91799989154271,16.461422,17.685303,15.36602,2.3192825,1.2238808,1.0954018,3926.5066,,K
93076,1635721458409799680,93076,524078373396477056,11.328753034982599,64.45268135599402,16.22924,16.75034,15.535591,1.2147484,0.5210991,0.6936493,4880.0,,K
93083,1635721458409799680,93083,5348238451183388544,171.84063512604777,-53.0131161917374,13.997828,14.687917,13.209736,1.4781809,0.6900892,0.78809166,4724.98,12.489604,K
93088,1635721458409799680,93088,6045854179286395136,246.9458155718457,-26.059530388661607,16.656008,17.318605,15.716058,1.6025476,0.66259766,0.93995,4438.6665,,K
93107,1635721458409799680,93107,4141082539096352000,258.5434084037703,-14.179634222048978,17.018724,17.738667,16.206184,1.5324821,0.7199421,0.81254005,4367.75,0.26185653,K
93109,1635721458409799680,93109,4052398267703602816,273.6177030667348,-27.791993592887717,16.517117,17.044317,15.43354,1.6107769,0.5272007,1.0835762,4472.0,,K
93111,1635721458409799680,93111,3431192855305006208,90.27677049657827,27.668111357520555,14.479876,14.685273,14.12263,0.56264305,0.2053976,0.35724545,7079.0,5.249046,F
93117,1635721458409799680,93117,4253409093742306560,280.77841642197217,-6.154030495695415,15.790261,16.371948,15.035003,1.3369455,0.581687,0.75525856,4853.73,0.9522273,K
93119,1635721458409799680,93119,4135781445641053312,256.9150501423383,-16.730948042950256,16.585972,17.355793,15.736715,1.6190777,0.76982117,0.8492565,4356.3335,,K
93135,1635721458409799680,93135,4553254298333812864,261.8170170451662,17.815050574883085,16.785692,17.14305,16.232885,0.9101639,0.35735703,0.55280685,5365.0,,G
93139,1635721458409799680,93139,5873036450669165952,224.04665055959623,-64.82804478339585,14.921294,15.802669,14.000052,1.8026161,0.88137436,0.92124176,3968.0,18.230896,K
93143,1635721458409799680,93143,4053718643745870720,264.6663737422479,-33.47191279456344,15.197258,15.97247,14.293447,1.6790237,0.7752123,0.90381145,4185.08,6.18417,K
93150,1635721458409799680,93150,4092181312841751552,279.4749632341333,-20.01375651017287,13.746453,14.837632,12.718646,2.1189861,1.0911789,1.0278072,4034.31,,K
93151,1635721458409799680,93151,6506585461544476672,340.430590278126,-55.62075526699812,15.576381,15.928049,15.063239,0.86481,0.35166836,0.51314163,5789.0,0.78134334,G
93152,1635721458409799680,93152,5895520089026519808,212.14944634404532,-56.20468784509462,16.880959,17.33558,16.26987,1.0657101,0.45462227,0.6110878,5049.185,,K
93180,1635721458409799680,93180,1940221449855287680,354.08044021068434,47.73796405859386,13.075304,13.106857,12.968423,0.13843441,0.03155327,0.10688114,9549.333,,A
93189,1635721458409799680,93189,3674050917763877376,212.6760442127352,7.308632825225363,14.4018545,14.861758,13.791374,1.070384,0.45990372,0.6104803,5060.5674,4.646406,K
93192,1635721458409799680,93192,3372436603180097408,96.04966254484819,19.483146949196797,16.490606,17.08541,15.767677,1.3177319,0.59480286,0.722929,4908.2466,0.26656222,K
93198,1635721458409799680,93198,2051094931095893632,290.3076862241275,37.62250811554998,16.049074,16.437056,15.510924,0.92613125,0.3879814,0.53814983,5462.5,,G
93208,1635721458409799680,93208,5540382265662123648,124.32534096857484,-38.543287311793755,14.648977,15.126872,13.997345,1.1295271,0.47789478,0.6516323,4972.54,1.6174157,K
93222,1635721458409799680,93222,5871640723739972992,205.66339616776565,-58.412443850278166,14.682656,17.018448,13.279271,3.7391768,2.3357916,1.4033852,3655.1375,,M
93224,1635721458409799680,93224,359971315139903616,31.494040474424835,52.80943062849526,17.041128,17.801628,16.171162,1.6304665,0.76049995,0.8699665,4343.6665,0.15081252,K
93243,1635721458409799680,93243,5866454636591560448,210.1023698191545,-61.15934037917788,16.593628,17.498795,14.995271,2.5035238,0.9051666,1.5983572,3898.255,,K
93252,1635721458409799680,93252,6634351427115810688,273.8167768785776,-60.778365284984886,15.989838,16.357763,15.46128,0.8964834,0.36792564,0.5285578,5570.3335,1.1359354,G
93253,1635721458409799680,93253,1969088096858120704,319.3293543531789,42.415457381463355,15.568766,16.296154,14.7284565,1.5676975,0.7273884,0.84030914,4351.75,2.91672,K
93261,1635721458409799680,93261,5708422444495426560,129.46139650692658,-18.61852633623174,16.901499,17.342722,16.312424,1.0302982,0.44122314,0.5890751,5136.0,0.31948572,K
93265,1635721458409799680,93265,5933296353677866368,241.74831189144297,-52.76220775155327,16.861542,18.891315,15.490537,3.4007788,2.0297737,1.371005,4179.63,,K
93281,1635721458409799680,93281,4322532675293977216,292.18499972011205,17.013825565637724,14.264966,16.878813,12.795072,4.083741,2.6138468,1.4698944,3286.6667,,M
93284,1635721458409799680,93284,1342538886183447808,264.9040059384129,37.74487704101429,15.28374,15.608676,14.793086,0.8155899,0.3249359,0.490654,5796.0,1.5883614,G
93292,1635721458409799680,93292,2030303269330522624,298.63813893958996,29.673069724501946,14.975888,15.406163,14.3654585,1.0407047,0.43027496,0.61042976,5073.8926,8.501396,K
93305,1635721458409799680,93305,2945787505621203968,101.53758191970431,-17.94404913825635,16.902166,17.41099,16.24224,1.1687489,0.5088234,0.65992546,4933.0,,K
93311,1635721458409799680,93311,6029513649793427456,254.33550639646006,-30.159244674343622,16.85498,17.774311,15.90743,1.8668814,0.9193306,0.9475508,3900.0,,K
93314,1635721458409799680,93314,5834184485792283904,237.5234194983499,-58.755044040877856,16.992834,17.829906,16.069624,1.7602825,0.8370724,0.92321014,4098.5,,K
93316,1635721458409799680,93316,1820254870041430144,299.90828291936026,16.99719485986409,16.097809,16.836285,15.249913,1.5863714,0.7384758,0.8478956,4289.6665,,K
93319,1635721458409799680,93319,4580611762542713728,267.29977969671336,23.75575493134932,16.349669,16.829504,15.717389,1.1121149,0.4798355,0.6322794,4968.755,0.5218224,K
93325,1635721458409799680,93325,1804234401488556032,306.6672941342978,14.194123465440557,16.663868,17.965553,15.524601,2.4409523,1.3016853,1.139267,3584.6948,,M
93334,1635721458409799680,93334,3878979995188138112,148.3364109648218,9.853283518042616,14.585006,14.918198,14.09427,0.8239279,0.33319187,0.490736,5816.0,1.3541844,G
93335,1635721458409799680,93335,692974320168744320,133.41687600220678,28.188484701976375,15.517656,15.973918,14.913648,1.0602703,0.45626163,0.6040087,5140.3066,0.4814714,K
93336,1635721458409799680,93336,5826497937391662208,237.0540202961194,-62.639986146660014,16.90634,17.423676,16.259756,1.1639194,0.5173359,0.64658356,4948.73,,K
93363,1635721458409799680,93363,5880602258880428544,222.9591490283284,-58.46345345732367,14.759887,16.992651,13.340003,3.652648,2.2327642,1.4198837,3517.815,,M
93364,1635721458409799680,93364,4383883839265855232,251.52532417413377,1.2644151907070023,16.389233,16.790909,15.826971,0.96393776,0.40167618,0.5622616,5374.5,,G
93371,1635721458409799680,93371,1822849545689335680,299.3565072623444,18.383917352633347,15.625579,16.062212,14.931276,1.1309357,0.4366331,0.69430256,4940.94,,K
93374,1635721458409799680,93374,3628105354791778816,196.92200929596092,-7.872435422975098,14.277655,15.405732,13.2259035,2.1798286,1.1280775,1.0517511,3590.245,0.044572372,M
93411,1635721458409799680,93411,3509100435313893504,195.53378800959055,-19.521558928251192,16.791193,17.149136,16.269304,0.8798313,0.35794258,0.52188873,5871.0,,G
93424,1635721458409799680,93424,5923008974927702400,261.2938156589611,-54.623570994884936,16.229462,16.680788,15.5712185,1.1095695,0.45132637,0.6582432,4963.6733,0.3774845,K
93429,1635721458409799680,93429,795194507453389440,148.32080894124388,33.961403682766,16.627634,17.77265,15.559347,2.2133026,1.1450157,1.0682869,3545.3333,0.054600913,M
93430,1635721458409799680,93430,5957846799077878656,267.8910815438452,-40.78131736550965,17.011599,17.23345,16.03357,1.1998806,0.22185135,0.97802925,5095.6333,,K
93439,1635721458409799680,93439,3905803646500306816,181.692072624793,9.038424959195154,16.377377,16.814745,15.773319,1.0414257,0.4373684,0.6040573,5082.75,,K
93446,1635721458409799680,93446,4505874280744579584,283.82271537568823,12.33149339616572,16.899414,17.434752,16.107244,1.327507,0.53533745,0.7921696,4718.5825,,K
93454,1635721458409799680,93454,6762597634445217408,286.8475873789282,-28.27904150085317,12.929264,13.329193,12.37204,0.9571533,0.39992905,0.5572243,5380.5,0.74730265,G
93456,1635721458409799680,93456,5633552544529313664,143.44941308312218,-29.098417333000988,16.569288,16.913153,16.044428,0.8687248,0.34386444,0.5248604,5605.0,,G
93482,1635721458409799680,93482,4040168846548204416,267.04705265646925,-36.932768696420965,16.709873,17.387575,15.447232,1.9403429,0.67770195,1.262641,4374.6665,,K
93493,1635721458409799680,93493,4904626637969126144,4.627753939123231,-61.68919834969286,14.892637,15.292161,14.340373,0.95178795,0.39952374,0.5522642,5387.5,1.084707,G
93503,1635721458409799680,93503,257529919862697600,70.35201039704205,48.56625441486363,16.85875,17.635818,16.013664,1.6221542,0.7770691,0.84508514,4344.755,0.16993967,K
93509,1635721458409799680,93509,4348586702816992000,241.02956192938362,-8.481458743045836,14.718712,15.430398,13.907108,1.5232897,0.71168613,0.81160355,4444.0,0.15195586,K
93515,1635721458409799680,93515,3161248560112218496,106.2661728760147,12.7888146871814,15.380962,15.636833,14.957163,0.67967033,0.25587082,0.4237995,6353.34,,F
93528,1635721458409799680,93528,5899830312085010048,225.23905999192098,-53.313381624673575,16.5603,17.175283,15.81044,1.3648434,0.6149826,0.74986076,5008.5,,K
93530,1635721458409799680,93530,3123069187069401856,91.80088467399733,1.4277275739339401,15.730958,16.189442,15.099238,1.0902033,0.4584837,0.6317196,5012.11,1.2147514,K
93567,1635721458409799680,93567,5999383668251468416,232.50447837368256,-46.025035998430425,15.564325,16.12099,14.846428,1.2745628,0.5566654,0.7178974,4865.08,0.6609231,K
93579,1635721458409799680,93579,4144993463298203520,268.5989126221259,-15.918623894774946,15.613728,16.531315,14.656272,1.8750429,0.9175873,0.95745564,3834.0,,K
93590,1635721458409799680,93590,423618126270430592,14.083373218454087,56.52032272211988,15.543515,16.004206,14.913596,1.0906096,0.4606905,0.62991905,5027.14,2.547536,K
93612,1635721458409799680,93612,5893202520377601152,221.47328903908416,-55.694409064752094,15.449572,16.783161,14.304786,2.4783754,1.3335896,1.1447859,3374.5,,M
93615,1635721458409799680,93615,4056093520091559168,269.02426032020236,-30.8488633925874,16.866753,17.3892,15.291756,2.0974445,0.5224476,1.574997,4498.0,,K
93631,1635721458409799680,93631,6201006196361070464,227.8093688614831,-34.72864489001597,16.471357,16.969828,15.818439,1.1513891,0.4984703,0.6529188,4974.0,,K
93643,1635721458409799680,93643,227490231396555520,64.76914927304612,39.45593565767809,14.551244,15.64664,13.512584,2.134056,1.095396,1.03866,3850.6667,17.322384,K
93649,1635721458409799680,93649,6172444943015979776,211.7309956563631,-30.964523983552777,16.649563,17.239408,15.909012,1.3303967,0.58984566,0.740551,4822.4434,0.40557876,K
93658,1635721458409799680,93658,5333454795800305024,173.84333035205825,-63.99764872746497,13.595059,13.926248,13.099594,0.8266535,0.3311882,0.49546528,5832.75,6.87141,G
93663,1635721458409799680,93663,5351751493907089792,156.7403290939648,-57.17744896056389,15.955451,16.279802,15.276815,1.0029869,0.3243513,0.6786356,5307.0,2.3913882,G
93679,1635721458409799680,93679,6073038955759050240,185.92473244412642,-55.30380588874185,16.686111,17.114286,16.06992,1.0443668,0.42817497,0.61619186,5192.2,,K
93696,1635721458409799680,93696,464119908385215488,41.96885178940398,59.10103877152202,16.991522,17.63183,16.212297,1.4195328,0.6403084,0.7792244,4428.365,,K
93710,1635721458409799680,93710,3475053473644449280,185.3326119844051,-27.693179527924006,16.110289,16.484253,15.578386,0.9058666,0.3739643,0.5319023,5473.0,0.9477043,G
93711,1635721458409799680,93711,3758594806364991488,165.3957828534614,-10.791814800074851,16.609713,16.929607,16.11813,0.81147766,0.3198948,0.49158287,5787.0,,G
93714,1635721458409799680,93714,1830338903488763904,305.0791938791657,23.33782045966001,16.699114,17.215397,15.966416,1.2489805,0.51628304,0.7326975,4882.0,,K
93716,1635721458409799680,93716,6028321749257256832,256.69395384928487,-31.12132303113323,16.353903,17.423838,15.300856,2.122982,1.0699348,1.0530472,3661.0,,M
93724,1635721458409799680,93724,5959534274462492800,261.2062034821616,-42.39094403091499,16.732775,16.964684,15.686236,1.2784472,0.2319088,1.0465384,5076.0,,K
93728,1635721458409799680,93728,4641110049098341632,55.94970275273936,-74.35491107026758,11.5827055,11.966824,11.049498,0.917326,0.38411808,0.5332079,5409.3335,,G
93747,1635721458409799680,93747,559966845234395904,19.899335493573417,75.63065926831227,16.49238,17.27271,15.631815,1.6408958,0.78033066,0.8605652,4288.5,,K
93748,1635721458409799680,93748,180129382208948736,67.48296064755735,41.424449653330704,16.537872,17.334356,15.674775,1.6595812,0.796484,0.8630972,4231.75,0.14616312,K
93750,1635721458409799680,93750,3034252733725271296,113.3280947253432,-11.409968676698153,16.73437,17.312574,16.028969,1.2836056,0.5782051,0.70540047,4871.435,,K
93753,1635721458409799680,93753,5847509394106800128,214.2857929177564,-68.40606348490708,15.1021385,15.781662,14.22599,1.5556717,0.67952347,0.8761482,4385.0,,K
93755,1635721458409799680,93755,6092821300236570240,215.60298078639647,-47.76063735051804,16.81058,17.259954,16.202276,1.0576782,0.44937515,0.60830307,5551.39,,G
93757,1635721458409799680,93757,4265347655340110336,284.19203205997223,-0.8285391763226435,16.070293,17.441277,14.844781,2.5964956,1.3709831,1.2255125,4012.71,,K
93761,1635721458409799680,93761,513483032667597696,35.40991020544354,60.93714170565123,14.479555,15.129438,13.681111,1.4483271,0.6498833,0.7984438,4427.0,8.65088,K
93772,1635721458409799680,93772,2653744298017180928,341.71631967262783,1.0859051603354404,16.226112,16.75442,15.547378,1.2070417,0.52830696,0.6787348,4946.987,0.16704138,K
93783,1635721458409799680,93783,5871515241952937472,210.1818108170518,-56.81930615670125,16.995716,17.536673,16.247059,1.2896137,0.5409565,0.7486572,4881.0,,K
93786,1635721458409799680,93786,4060358319619203328,263.58042590910435,-28.668289706685496,15.884516,19.452105,14.250975,5.20113,3.5675888,1.6335411,3296.6667,,M
93789,1635721458409799680,93789,6132260713600798208,190.64647877713827,-45.79402278133126,15.565137,16.00535,14.984022,1.021328,0.4402132,0.58111477,5152.3623,1.0546242,K
93791,1635721458409799680,93791,2213501968265861248,345.90695604878414,68.91792930997019,16.934978,17.715464,16.056532,1.6589317,0.78048515,0.8784466,4206.4023,0.34934956,K
93794,1635721458409799680,93794,427168414953685120,10.672479504264548,61.01650080078556,16.040075,16.59594,15.30171,1.2942295,0.55586433,0.7383652,4773.8677,1.9657785,K
93796,1635721458409799680,93796,3720424061911258240,208.12002311195616,6.424080510013415,16.372066,16.832148,15.762683,1.0694647,0.4600811,0.6093836,5113.37,0.35747316,K
93797,1635721458409799680,93797,4127005938406309888,253.0542495622372,-21.76285319958613,14.946736,15.698238,14.105221,1.5930176,0.75150204,0.84151554,4383.0,0.15380277,K
93800,1635721458409799680,93800,4118225749639577472,265.12237687921504,-20.686273787123447,16.517572,17.524649,15.422958,2.1016903,1.0070763,1.094614,3630.5,,M
93801,1635721458409799680,93801,5412288439473480320,145.48582431111822,-45.626588941955085,16.032022,16.414354,15.482481,0.9318733,0.38233185,0.5495415,5308.91,1.8707602,G
93803,1635721458409799680,93803,5834730565093426560,241.84239487602906,-59.22671412996911,14.458026,15.54535,13.428071,2.117279,1.0873241,1.0299549,4009.3801,,K
93804,1635721458409799680,93804,3860302178850274176,156.87709150524293,4.453499366956613,11.235715,11.565782,10.762369,0.80341244,0.33006668,0.47334576,5868.5,0.76345664,G
93805,1635721458409799680,93805,558546443712489600,28.3647959540261,73.28514514541494,16.025824,16.683662,15.247923,1.4357395,0.6578388,0.7779007,4448.553,0.34385237,K
93814,1635721458409799680,93814,5853368833388624128,215.35496277270502,-63.28624002669222,15.564665,16.061714,14.893446,1.1682682,0.49704933,0.6712189,4895.9336,1.6074146,K
93817,1635721458409799680,93817,5586371538513289472,112.77353092106698,-37.2644875110738,14.542629,15.315794,13.681619,1.6341753,0.77316475,0.86101055,4425.25,,K
93818,1635721458409799680,93818,1864119405385367808,310.6748152832899,34.33321472731155,15.781395,16.299612,15.093888,1.2057238,0.5182171,0.6875067,4886.0,0.43794763,K
93823,1635721458409799680,93823,4104300061247239552,276.3180869951355,-14.252673020992278,14.375026,14.849242,13.706629,1.1426134,0.47421646,0.66839695,4964.0,9.397492,K
93874,1635721458409799680,93874,1814897568333535488,312.0321496720161,21.507487570214618,12.456839,12.771363,11.982606,0.7887573,0.31452465,0.47423267,5867.0,5.5988426,G
93876,1635721458409799680,93876,4483759116149864448,275.7005465763716,10.96273033517667,16.546148,17.013891,15.930134,1.0837574,0.46774292,0.6160145,5035.4033,0.6334435,K
93878,1635721458409799680,93878,1757898713749663360,312.69988195402664,12.117680794799572,14.909861,15.24856,14.412746,0.8358135,0.33869934,0.49711418,5790.5,1.8647394,G
93917,1635721458409799680,93917,4117757843076548224,262.4741109726359,-21.930683919952806,15.343292,17.049984,14.073648,2.9763355,1.7066917,1.2696438,4305.3,,K
93922,1635721458409799680,93922,6630908577033241216,274.3658119040865,-62.64119818321452,16.962528,17.299105,16.464712,0.83439255,0.33657646,0.4978161,5796.0,,G
93923,1635721458409799680,93923,4895594184307784192,65.70234611156877,-26.07474244276927,15.944079,16.615286,15.166177,1.4491091,0.6712065,0.7779026,4701.6074,0.13054311,K
93932,1635721458409799680,93932,4112913390496939008,254.56591150130777,-25.838316586459943,15.051639,15.525504,14.408529,1.1169748,0.4738655,0.6431093,4975.0,0.9911671,K
93948,1635721458409799680,93948,2983302326961789824,78.95906384532668,-15.75758538606647,16.918798,17.204788,16.435266,0.7695217,0.28598976,0.48353195,6020.4,,F
93951,1635721458409799680,93951,353408291575059328,32.68564938200785,47.09822535666783,15.63062,16.533566,14.697269,1.8362961,0.9029455,0.93335056,4250.85,,K
93987,1635721458409799680,93987,1872103474710001152,315.8038640940886,38.25036377482214,16.822592,17.359562,16.141766,1.2177963,0.53697014,0.6808262,4934.4766,0.4040419,K
94016,1635721458409799680,94016,5372110497881053952,174.81366492892656,-47.827016825957315,17.013605,17.427023,16.439846,0.9871769,0.41341782,0.5737591,5342.5,,G
94019,1635721458409799680,94019,5190581299931547264,177.8006539182771,-85.74951820994863,12.781208,13.12953,12.278412,0.8511181,0.3483219,0.5027962,5769.0,4.603082,G
94024,1635721458409799680,94024,1792340705033889536,321.06982487180113,23.935158604368006,16.710323,17.128563,16.108252,1.0203114,0.4182396,0.60207176,5218.5,,G
94026,1635721458409799680,94026,5936015407215388160,254.17443578145637,-52.352317707223584,16.997147,17.3606,16.129581,1.2310181,0.3634529,0.86756516,4948.6665,,K
94033,1635721458409799680,94033,5966018128916309888,257.4358726736535,-41.34914955068506,16.665926,17.636375,15.613506,2.022869,0.97044945,1.0524197,3722.0,,K
94046,1635721458409799680,94046,4317016906532119680,294.9677652792275,12.949936123384518,16.781908,17.41919,16.009174,1.4100151,0.6372814,0.7727337,4481.0,,K
94048,1635721458409799680,94048,608068932758797312,132.05619836178298,12.668052970115225,16.064852,16.67374,15.340265,1.3334751,0.6088886,0.7245865,4829.0,0.17137352,K
94057,1635721458409799680,94057,3382340351090732544,98.41855353356463,23.150762361017033,14.894229,15.451548,14.156906,1.2946415,0.5573187,0.7373228,4801.3,,K
94059,1635721458409799680,94059,4286556959768156928,280.7429961776476,7.408990923098615,17.013296,17.724651,16.172089,1.5525627,0.7113552,0.8412075,4318.0,,K
94060,1635721458409799680,94060,5614145958154075264,114.3479990604876,-25.691469673732637,14.17446,14.526359,13.663504,0.86285496,0.3518982,0.51095676,5750.0,2.4958417,G
94061,1635721458409799680,94061,2865323492350496256,356.2744340651611,27.92313597401129,15.854036,17.32805,14.653771,2.6742792,1.4740143,1.2002649,3574.0,,M
94062,1635721458409799680,94062,2006884805503087872,339.1840406458385,56.816007407282974,16.938715,17.63859,16.064545,1.5740452,0.6998749,0.8741703,4306.5,,K
94078,1635721458409799680,94078,278937892286188928,72.20095396520964,59.46816525999685,14.684307,15.476027,13.826742,1.6492844,0.79171944,0.8575649,4265.0127,0.11888803,K
94079,1635721458409799680,94079,4099596724131236736,280.719643779061,-17.028247043198213,16.37052,16.933521,15.54775,1.3857708,0.56300163,0.82276917,4490.6123,,K
94080,1635721458409799680,94080,6058230801910218752,186.37558213601966,-60.52115458308195,16.36106,16.995346,15.590078,1.4052677,0.6342869,0.77098083,4488.62,0.75687367,K
94081,1635721458409799680,94081,5933904383648516992,245.2727917799002,-52.33233287561965,16.06935,16.518133,15.396654,1.121479,0.44878387,0.67269516,4956.0,,K
94084,1635721458409799680,94084,5335747724264212480,174.17632852449628,-61.054850347627465,13.811784,16.991537,12.219051,4.7724857,3.1797533,1.5927324,3297.0,,M
94086,1635721458409799680,94086,5889296406611363968,234.47046008434936,-50.60569694476402,16.984303,17.496305,16.290007,1.2062988,0.51200294,0.6942959,4919.0,,K
94087,1635721458409799680,94087,6045161663060576512,247.28445355273783,-27.146498916235704,15.951491,16.759674,15.038784,1.72089,0.8081827,0.9127073,4220.0,,K
94094,1635721458409799680,94094,4040697054488552576,267.7530508924161,-35.43786236258718,16.371408,17.091492,15.384178,1.7073135,0.72008324,0.9872303,4280.0,,K
94112,1635721458409799680,94112,5858192631369737472,193.99098612709898,-66.62746692218998,16.146183,16.854027,15.291076,1.5629511,0.7078438,0.8551073,4370.0,0.14257531,K
94113,1635721458409799680,94113,4492918013644824448,265.8554054483106,11.101077815897169,15.9101305,16.203028,15.411852,0.79117584,0.29289722,0.49827862,5861.0,,G
94122,1635721458409799680,94122,6262747661211498752,239.38757911784475,-14.826763508064948,15.767844,16.074953,15.293169,0.78178406,0.30710888,0.47467518,6008.0,,F
94131,1635721458409799680,94131,4546772157594308352,258.0167717847877,15.792495283834551,16.895727,17.272558,16.355955,0.9166031,0.37683105,0.53977203,5430.6665,,G
94133,1635721458409799680,94133,2076007150168941696,299.35059077880965,43.81909895968512,14.161038,15.02276,13.2512665,1.7714939,0.861722,0.9097719,4184.5977,38.30108,K
94141,1635721458409799680,94141,6904699449229780608,308.2235729304999,-9.873215580587846,15.859884,16.390665,15.200388,1.1902771,0.5307808,0.6594963,4862.915,0.9391925,K
94142,1635721458409799680,94142,2120764454591051264,278.65472391946105,49.34702709330818,14.715133,15.226874,14.060768,1.1661062,0.51174164,0.6543646,4969.9,0.33755302,K
94143,1635721458409799680,94143,4659270201618847616,86.3243503133879,-68.29141292850092,16.571684,17.305298,15.731754,1.5735435,0.73361397,0.8399296,4457.0,,K
94157,1635721458409799680,94157,5820180693301874432,233.23591147398585,-68.94904049012062,15.916076,16.28137,15.357152,0.9242182,0.36529446,0.5589237,5245.2266,0.9800657,G
94160,1635721458409799680,94160,5928190187307373056,247.2646418925462,-57.467667507811115,12.737295,13.090192,12.224272,0.86592007,0.3528967,0.5130234,5791.3335,13.999791,G
94169,1635721458409799680,94169,2188052057951637376,304.551765424082,57.62827720794637,16.37736,17.091684,15.542487,1.5491972,0.71432495,0.83487225,4525.5,0.3450263,K
94178,1635721458409799680,94178,4061955321511729664,264.9229727923197,-25.5273189870884,15.603316,18.285269,14.108386,4.1768827,2.6819525,1.4949303,3301.0,,M
94190,1635721458409799680,94190,4330042099180526848,243.96663782328017,-13.051138331232734,15.328713,15.892457,14.631063,1.2613935,0.5637436,0.69764996,5051.0,0.6942856,K
94197,1635721458409799680,94197,6006207542334913536,231.40138606552665,-39.38156424807298,17.05211,17.790794,16.223957,1.5668373,0.7386837,0.8281536,4248.6104,0.13354406,K
94216,1635721458409799680,94216,6770809611919752448,290.70480579761255,-23.046511956378513,14.632932,14.638824,14.543793,0.09503174,0.0058927536,0.089138985,9603.0,,A
94231,1635721458409799680,94231,4047497778741260928,279.8330928621722,-29.51951640247279,16.663496,17.369375,15.84798,1.5213957,0.7058792,0.8155165,4422.965,,K
94252,1635721458409799680,94252,4512709772761278336,286.44875593441157,15.2774082007296,16.511606,17.250696,15.646405,1.604291,0.73908997,0.865201,4337.0,,K
94263,1635721458409799680,94263,3379138641951161600,99.10561892570433,21.864148509359964,15.281061,15.66187,14.736988,0.92488194,0.38080883,0.5440731,5419.6665,2.9352703,G
94275,1635721458409799680,94275,947764287111395584,106.65968670869901,40.01600711612133,16.817596,17.160948,16.310217,0.8507309,0.34335136,0.50737953,5797.0,,G
94278,1635721458409799680,94278,4495179434188771328,271.1420320644528,11.157210060452984,15.727905,16.311615,15.015676,1.2959394,0.5837097,0.7122297,5042.5,,K
94279,1635721458409799680,94279,1850025349932814976,322.62068272454314,29.77479167841903,16.917278,17.401085,16.282543,1.1185417,0.4838066,0.6347351,4964.08,,K
94294,1635721458409799680,94294,2046807900905503232,292.8848463365125,35.07677820345232,16.945417,17.377161,16.359734,1.0174274,0.43174362,0.5856838,5184.105,,K
94296,1635721458409799680,94296,1311932777433473280,249.88989911826292,30.408232953068833,15.253289,15.579692,14.770747,0.8089447,0.32640266,0.48254204,5821.0,2.3402681,G
94308,1635721458409799680,94308,4308566781699232512,290.5568993517333,9.4445263940519,16.941147,18.02685,15.875361,2.1514883,1.0857029,1.0657854,3647.095,,M
94321,1635721458409799680,94321,5933973030037400704,246.25806908383163,-52.060410658708506,15.34378,16.423653,14.289413,2.1342392,1.0798731,1.0543661,3620.5,,M
94341,1635721458409799680,94341,6029384461565248000,255.65181440005213,-29.992747866262714,16.159758,17.061928,15.220967,1.8409605,0.9021702,0.9387903,4109.9136,,K
94342,1635721458409799680,94342,5246313070459576704,152.75657407619317,-65.07049853119156,16.328617,16.717169,15.774637,0.9425316,0.3885517,0.5539799,5357.41,1.9314985,G
94344,1635721458409799680,94344,5942694910311705728,250.8578768862474,-46.64285747732924,14.298838,14.618846,13.8120775,0.8067684,0.32000828,0.48676014,5823.0,7.135148,G
94349,1635721458409799680,94349,4099323293638537344,283.01541560749183,-16.257924068608336,16.660486,17.284163,15.888157,1.3960056,0.6236763,0.77232933,4628.385,,K
